oppervlakte_m2,index_right,buurtcode,p_le_2,netto_splitsbaar_m2,max_units_after_split,split_feasible,units_added_if_split,expected_units_added
127,5556.0,BU04060817,0.394,114.3,2,True,1,0.039400000000000004
368,5548.0,BU04060409,0.8760000000000001,331.2,2,True,1,0.08760000000000001
123,5555.0,BU04060716,0.386,110.7,2,True,1,0.0386
263,5538.0,BU04060103,0.6659999999999999,236.70000000000002,2,True,1,0.06659999999999999
252,5548.0,BU04060409,0.644,226.8,2,True,1,0.0644
127,5556.0,BU04060817,0.394,114.3,2,True,1,0.039400000000000004
123,5555.0,BU04060716,0.386,110.7,2,True,1,0.0386
123,5536.0,BU04060001,0.386,110.7,2,True,1,0.0386
147,5540.0,BU04060205,0.434,132.3,2,True,1,0.0434
123,5555.0,BU04060716,0.386,110.7,2,True,1,0.0386
127,5556.0,BU04060817,0.394,114.3,2,True,1,0.039400000000000004
123,5555.0,BU04060716,0.386,110.7,2,True,1,0.0386
530,5553.0,BU04060614,0.9,477.0,2,True,1,0.09000000000000001
127,5556.0,BU04060817,0.394,114.3,2,True,1,0.039400000000000004
130,5538.0,BU04060103,0.4,117.0,2,True,1,0.04000000000000001
218,5537.0,BU04060002,0.5760000000000001,196.20000000000002,2,True,1,0.05760000000000001
127,5555.0,BU04060716,0.394,114.3,2,True,1,0.039400000000000004
272,5547.0,BU04060330,0.6839999999999999,244.8,2,True,1,0.0684
127,5556.0,BU04060817,0.394,114.3,2,True,1,0.039400000000000004
196,5540.0,BU04060205,0.532,176.4,2,True,1,0.053200000000000004
185,5536.0,BU04060001,0.51,166.5,2,True,1,0.051000000000000004
138,5554.0,BU04060615,0.416,124.2,2,True,1,0.0416
276,5537.0,BU04060002,0.692,248.4,2,True,1,0.0692
239,5538.0,BU04060103,0.618,215.1,2,True,1,0.0618
127,5556.0,BU04060817,0.394,114.3,2,True,1,0.039400000000000004
154,5540.0,BU04060205,0.44799999999999995,138.6,2,True,1,0.0448
381,5536.0,BU04060001,0.9,342.90000000000003,2,True,1,0.09000000000000001
121,5556.0,BU04060817,0.382,108.9,2,True,1,0.038200000000000005
165,5549.0,BU04060410,0.47,148.5,2,True,1,0.047
171,5536.0,BU04060001,0.482,153.9,2,True,1,0.0482
147,5537.0,BU04060002,0.434,132.3,2,True,1,0.0434
144,5555.0,BU04060716,0.428,129.6,2,True,1,0.042800000000000005
161,5540.0,BU04060205,0.46199999999999997,144.9,2,True,1,0.0462
175,5548.0,BU04060409,0.49,157.5,2,True,1,0.049
122,5556.0,BU04060817,0.384,109.8,2,True,1,0.038400000000000004
122,5537.0,BU04060002,0.384,109.8,2,True,1,0.038400000000000004
168,5537.0,BU04060002,0.476,151.20000000000002,2,True,1,0.0476
139,5538.0,BU04060103,0.418,125.10000000000001,2,True,1,0.041800000000000004
141,5537.0,BU04060002,0.422,126.9,2,True,1,0.0422
143,5538.0,BU04060103,0.426,128.70000000000002,2,True,1,0.0426
271,5538.0,BU04060103,0.6819999999999999,243.9,2,True,1,0.0682
132,5537.0,BU04060002,0.404,118.8,2,True,1,0.040400000000000005
141,5547.0,BU04060330,0.422,126.9,2,True,1,0.0422
151,5538.0,BU04060103,0.442,135.9,2,True,1,0.0442
221,5537.0,BU04060002,0.5820000000000001,198.9,2,True,1,0.05820000000000001
172,5537.0,BU04060002,0.484,154.8,2,True,1,0.0484
126,5538.0,BU04060103,0.392,113.4,2,True,1,0.039200000000000006
137,5536.0,BU04060001,0.414,123.3,2,True,1,0.0414
188,5549.0,BU04060410,0.516,169.20000000000002,2,True,1,0.05160000000000001
147,5536.0,BU04060001,0.434,132.3,2,True,1,0.0434
184,5540.0,BU04060205,0.508,165.6,2,True,1,0.050800000000000005
143,5536.0,BU04060001,0.426,128.70000000000002,2,True,1,0.0426
269,5549.0,BU04060410,0.6779999999999999,242.1,2,True,1,0.0678
463,5549.0,BU04060410,0.9,416.7,2,True,1,0.09000000000000001
147,5536.0,BU04060001,0.434,132.3,2,True,1,0.0434
207,5537.0,BU04060002,0.554,186.3,2,True,1,0.055400000000000005
241,5538.0,BU04060103,0.622,216.9,2,True,1,0.062200000000000005
169,5547.0,BU04060330,0.478,152.1,2,True,1,0.0478
167,5537.0,BU04060002,0.474,150.3,2,True,1,0.0474
182,5536.0,BU04060001,0.504,163.8,2,True,1,0.0504
123,5537.0,BU04060002,0.386,110.7,2,True,1,0.0386
123,5536.0,BU04060001,0.386,110.7,2,True,1,0.0386
189,5538.0,BU04060103,0.518,170.1,2,True,1,0.051800000000000006
210,5538.0,BU04060103,0.56,189.0,2,True,1,0.05600000000000001
148,5536.0,BU04060001,0.436,133.20000000000002,2,True,1,0.0436
125,5537.0,BU04060002,0.39,112.5,2,True,1,0.03900000000000001
159,5549.0,BU04060410,0.45799999999999996,143.1,2,True,1,0.0458
407,5540.0,BU04060205,0.9,366.3,2,True,1,0.09000000000000001
137,5536.0,BU04060001,0.414,123.3,2,True,1,0.0414
193,5548.0,BU04060409,0.526,173.70000000000002,2,True,1,0.05260000000000001
123,5538.0,BU04060103,0.386,110.7,2,True,1,0.0386
128,5537.0,BU04060002,0.396,115.2,2,True,1,0.0396
178,5537.0,BU04060002,0.496,160.20000000000002,2,True,1,0.049600000000000005
133,5554.0,BU04060615,0.40599999999999997,119.7,2,True,1,0.0406
151,5549.0,BU04060410,0.442,135.9,2,True,1,0.0442
143,5556.0,BU04060817,0.426,128.70000000000002,2,True,1,0.0426
174,5548.0,BU04060409,0.488,156.6,2,True,1,0.0488
418,5549.0,BU04060410,0.9,376.2,2,True,1,0.09000000000000001
161,5537.0,BU04060002,0.46199999999999997,144.9,2,True,1,0.0462
148,5554.0,BU04060615,0.436,133.20000000000002,2,True,1,0.0436
143,5556.0,BU04060817,0.426,128.70000000000002,2,True,1,0.0426
182,5548.0,BU04060409,0.504,163.8,2,True,1,0.0504
183,5537.0,BU04060002,0.506,164.70000000000002,2,True,1,0.050600000000000006
140,5538.0,BU04060103,0.42,126.0,2,True,1,0.042
143,5549.0,BU04060410,0.426,128.70000000000002,2,True,1,0.0426
143,5556.0,BU04060817,0.426,128.70000000000002,2,True,1,0.0426
217,5548.0,BU04060409,0.5740000000000001,195.3,2,True,1,0.05740000000000001
124,5554.0,BU04060615,0.388,111.60000000000001,2,True,1,0.0388
126,5537.0,BU04060002,0.392,113.4,2,True,1,0.039200000000000006
135,5549.0,BU04060410,0.41,121.5,2,True,1,0.041
539,5538.0,BU04060103,0.9,485.1,2,True,1,0.09000000000000001
134,5556.0,BU04060817,0.408,120.60000000000001,2,True,1,0.0408
181,5548.0,BU04060409,0.502,162.9,2,True,1,0.0502
123,5538.0,BU04060103,0.386,110.7,2,True,1,0.0386
270,5548.0,BU04060409,0.6799999999999999,243.0,2,True,1,0.06799999999999999
326,5538.0,BU04060103,0.792,293.40000000000003,2,True,1,0.0792
145,5537.0,BU04060002,0.43,130.5,2,True,1,0.043000000000000003
341,5541.0,BU04060206,0.8220000000000001,306.90000000000003,2,True,1,0.08220000000000001
153,5538.0,BU04060103,0.44599999999999995,137.70000000000002,2,True,1,0.0446
291,5549.0,BU04060410,0.722,261.90000000000003,2,True,1,0.0722
143,5556.0,BU04060817,0.426,128.70000000000002,2,True,1,0.0426
314,5536.0,BU04060001,0.768,282.6,2,True,1,0.07680000000000001
170,5548.0,BU04060409,0.48,153.0,2,True,1,0.048
130,5537.0,BU04060002,0.4,117.0,2,True,1,0.04000000000000001
123,5555.0,BU04060716,0.386,110.7,2,True,1,0.0386
139,5537.0,BU04060002,0.418,125.10000000000001,2,True,1,0.041800000000000004
172,5549.0,BU04060410,0.484,154.8,2,True,1,0.0484
136,5549.0,BU04060410,0.412,122.4,2,True,1,0.0412
131,5537.0,BU04060002,0.402,117.9,2,True,1,0.04020000000000001
127,5549.0,BU04060410,0.394,114.3,2,True,1,0.039400000000000004
162,5537.0,BU04060002,0.46399999999999997,145.8,2,True,1,0.0464
161,5548.0,BU04060409,0.46199999999999997,144.9,2,True,1,0.0462
146,5556.0,BU04060817,0.432,131.4,2,True,1,0.0432
281,5549.0,BU04060410,0.702,252.9,2,True,1,0.0702
171,5548.0,BU04060409,0.482,153.9,2,True,1,0.0482
130,5538.0,BU04060103,0.4,117.0,2,True,1,0.04000000000000001
120,5537.0,BU04060002,0.38,108.0,2,True,1,0.038000000000000006
161,5548.0,BU04060409,0.46199999999999997,144.9,2,True,1,0.0462
239,5548.0,BU04060409,0.618,215.1,2,True,1,0.0618
212,5548.0,BU04060409,0.5640000000000001,190.8,2,True,1,0.056400000000000006
123,5538.0,BU04060103,0.386,110.7,2,True,1,0.0386
258,5548.0,BU04060409,0.6559999999999999,232.20000000000002,2,True,1,0.06559999999999999
143,5556.0,BU04060817,0.426,128.70000000000002,2,True,1,0.0426
160,5548.0,BU04060409,0.45999999999999996,144.0,2,True,1,0.046
672,5536.0,BU04060001,0.9,604.8000000000001,2,True,1,0.09000000000000001
182,5548.0,BU04060409,0.504,163.8,2,True,1,0.0504
175,5548.0,BU04060409,0.49,157.5,2,True,1,0.049
815,5538.0,BU04060103,0.9,733.5,2,True,1,0.09000000000000001
143,5556.0,BU04060817,0.426,128.70000000000002,2,True,1,0.0426
208,5548.0,BU04060409,0.556,187.20000000000002,2,True,1,0.05560000000000001
139,5537.0,BU04060002,0.418,125.10000000000001,2,True,1,0.041800000000000004
158,5536.0,BU04060001,0.45599999999999996,142.20000000000002,2,True,1,0.0456
203,5548.0,BU04060409,0.546,182.70000000000002,2,True,1,0.05460000000000001
187,5538.0,BU04060103,0.514,168.3,2,True,1,0.0514
149,5538.0,BU04060103,0.438,134.1,2,True,1,0.043800000000000006
137,5556.0,BU04060817,0.414,123.3,2,True,1,0.0414
198,5536.0,BU04060001,0.536,178.20000000000002,2,True,1,0.05360000000000001
123,5536.0,BU04060001,0.386,110.7,2,True,1,0.0386
192,5538.0,BU04060103,0.524,172.8,2,True,1,0.0524
192,5536.0,BU04060001,0.524,172.8,2,True,1,0.0524
133,5536.0,BU04060001,0.40599999999999997,119.7,2,True,1,0.0406
143,5556.0,BU04060817,0.426,128.70000000000002,2,True,1,0.0426
181,5548.0,BU04060409,0.502,162.9,2,True,1,0.0502
141,5549.0,BU04060410,0.422,126.9,2,True,1,0.0422
190,5548.0,BU04060409,0.52,171.0,2,True,1,0.052000000000000005
380,5538.0,BU04060103,0.8999999999999999,342.0,2,True,1,0.09
210,5538.0,BU04060103,0.56,189.0,2,True,1,0.05600000000000001
127,5536.0,BU04060001,0.394,114.3,2,True,1,0.039400000000000004
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
129,5537.0,BU04060002,0.398,116.10000000000001,2,True,1,0.0398
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
197,5538.0,BU04060103,0.534,177.3,2,True,1,0.0534
142,5556.0,BU04060817,0.424,127.8,2,True,1,0.0424
181,5538.0,BU04060103,0.502,162.9,2,True,1,0.0502
132,5553.0,BU04060614,0.404,118.8,2,True,1,0.040400000000000005
224,5536.0,BU04060001,0.5880000000000001,201.6,2,True,1,0.05880000000000001
162,5548.0,BU04060409,0.46399999999999997,145.8,2,True,1,0.0464
251,5548.0,BU04060409,0.642,225.9,2,True,1,0.06420000000000001
146,5556.0,BU04060817,0.432,131.4,2,True,1,0.0432
132,5536.0,BU04060001,0.404,118.8,2,True,1,0.040400000000000005
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
173,5538.0,BU04060103,0.486,155.70000000000002,2,True,1,0.048600000000000004
268,5538.0,BU04060103,0.6759999999999999,241.20000000000002,2,True,1,0.0676
184,5536.0,BU04060001,0.508,165.6,2,True,1,0.050800000000000005
149,5538.0,BU04060103,0.438,134.1,2,True,1,0.043800000000000006
174,5536.0,BU04060001,0.488,156.6,2,True,1,0.0488
161,5556.0,BU04060817,0.46199999999999997,144.9,2,True,1,0.0462
147,5538.0,BU04060103,0.434,132.3,2,True,1,0.0434
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
169,5538.0,BU04060103,0.478,152.1,2,True,1,0.0478
205,5536.0,BU04060001,0.55,184.5,2,True,1,0.05500000000000001
122,5536.0,BU04060001,0.384,109.8,2,True,1,0.038400000000000004
220,5549.0,BU04060410,0.5800000000000001,198.0,2,True,1,0.05800000000000001
123,5536.0,BU04060001,0.386,110.7,2,True,1,0.0386
167,5548.0,BU04060409,0.474,150.3,2,True,1,0.0474
132,5553.0,BU04060614,0.404,118.8,2,True,1,0.040400000000000005
237,5547.0,BU04060330,0.614,213.3,2,True,1,0.0614
326,5536.0,BU04060001,0.792,293.40000000000003,2,True,1,0.0792
141,5538.0,BU04060103,0.422,126.9,2,True,1,0.0422
187,5548.0,BU04060409,0.514,168.3,2,True,1,0.0514
413,5547.0,BU04060330,0.9,371.7,2,True,1,0.09000000000000001
154,5556.0,BU04060817,0.44799999999999995,138.6,2,True,1,0.0448
130,5536.0,BU04060001,0.4,117.0,2,True,1,0.04000000000000001
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
139,5536.0,BU04060001,0.418,125.10000000000001,2,True,1,0.041800000000000004
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
123,5549.0,BU04060410,0.386,110.7,2,True,1,0.0386
121,5537.0,BU04060002,0.382,108.9,2,True,1,0.038200000000000005
134,5536.0,BU04060001,0.408,120.60000000000001,2,True,1,0.0408
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
160,5556.0,BU04060817,0.45999999999999996,144.0,2,True,1,0.046
148,5549.0,BU04060410,0.436,133.20000000000002,2,True,1,0.0436
166,5540.0,BU04060205,0.472,149.4,2,True,1,0.0472
123,5536.0,BU04060001,0.386,110.7,2,True,1,0.0386
176,5536.0,BU04060001,0.492,158.4,2,True,1,0.0492
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
120,5549.0,BU04060410,0.38,108.0,2,True,1,0.038000000000000006
151,5536.0,BU04060001,0.442,135.9,2,True,1,0.0442
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
123,5536.0,BU04060001,0.386,110.7,2,True,1,0.0386
120,5536.0,BU04060001,0.38,108.0,2,True,1,0.038000000000000006
134,5536.0,BU04060001,0.408,120.60000000000001,2,True,1,0.0408
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
126,5538.0,BU04060103,0.392,113.4,2,True,1,0.039200000000000006
131,5556.0,BU04060817,0.402,117.9,2,True,1,0.04020000000000001
135,5536.0,BU04060001,0.41,121.5,2,True,1,0.041
123,5536.0,BU04060001,0.386,110.7,2,True,1,0.0386
140,5556.0,BU04060817,0.42,126.0,2,True,1,0.042
142,5553.0,BU04060614,0.424,127.8,2,True,1,0.0424
148,5536.0,BU04060001,0.436,133.20000000000002,2,True,1,0.0436
884,5538.0,BU04060103,0.9,795.6,2,True,1,0.09000000000000001
197,5549.0,BU04060410,0.534,177.3,2,True,1,0.0534
416,5541.0,BU04060206,0.9,374.40000000000003,2,True,1,0.09000000000000001
370,5539.0,BU04060204,0.8799999999999999,333.0,2,True,1,0.088
123,5536.0,BU04060001,0.386,110.7,2,True,1,0.0386
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
172,5538.0,BU04060103,0.484,154.8,2,True,1,0.0484
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
180,5536.0,BU04060001,0.5,162.0,2,True,1,0.05
294,5538.0,BU04060103,0.728,264.6,2,True,1,0.0728
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
123,5536.0,BU04060001,0.386,110.7,2,True,1,0.0386
253,5536.0,BU04060001,0.646,227.70000000000002,2,True,1,0.0646
133,5537.0,BU04060002,0.40599999999999997,119.7,2,True,1,0.0406
137,5536.0,BU04060001,0.414,123.3,2,True,1,0.0414
435,5541.0,BU04060206,0.9,391.5,2,True,1,0.09000000000000001
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
146,5556.0,BU04060817,0.432,131.4,2,True,1,0.0432
200,5536.0,BU04060001,0.54,180.0,2,True,1,0.054000000000000006
145,5553.0,BU04060614,0.43,130.5,2,True,1,0.043000000000000003
131,5538.0,BU04060103,0.402,117.9,2,True,1,0.04020000000000001
252,5536.0,BU04060001,0.644,226.8,2,True,1,0.0644
143,5536.0,BU04060001,0.426,128.70000000000002,2,True,1,0.0426
148,5549.0,BU04060410,0.436,133.20000000000002,2,True,1,0.0436
125,5556.0,BU04060817,0.39,112.5,2,True,1,0.03900000000000001
148,5538.0,BU04060103,0.436,133.20000000000002,2,True,1,0.0436
149,5553.0,BU04060614,0.438,134.1,2,True,1,0.043800000000000006
151,5549.0,BU04060410,0.442,135.9,2,True,1,0.0442
166,5538.0,BU04060103,0.472,149.4,2,True,1,0.0472
171,5555.0,BU04060716,0.482,153.9,2,True,1,0.0482
123,5536.0,BU04060001,0.386,110.7,2,True,1,0.0386
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
261,5538.0,BU04060103,0.6619999999999999,234.9,2,True,1,0.0662
125,5556.0,BU04060817,0.39,112.5,2,True,1,0.03900000000000001
131,5540.0,BU04060205,0.402,117.9,2,True,1,0.04020000000000001
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
178,5549.0,BU04060410,0.496,160.20000000000002,2,True,1,0.049600000000000005
264,5538.0,BU04060103,0.6679999999999999,237.6,2,True,1,0.0668
126,5536.0,BU04060001,0.392,113.4,2,True,1,0.039200000000000006
147,5556.0,BU04060817,0.434,132.3,2,True,1,0.0434
126,5553.0,BU04060614,0.392,113.4,2,True,1,0.039200000000000006
194,5536.0,BU04060001,0.528,174.6,2,True,1,0.05280000000000001
143,5556.0,BU04060817,0.426,128.70000000000002,2,True,1,0.0426
217,5548.0,BU04060409,0.5740000000000001,195.3,2,True,1,0.05740000000000001
205,5548.0,BU04060409,0.55,184.5,2,True,1,0.05500000000000001
168,5536.0,BU04060001,0.476,151.20000000000002,2,True,1,0.0476
122,5537.0,BU04060002,0.384,109.8,2,True,1,0.038400000000000004
131,5537.0,BU04060002,0.402,117.9,2,True,1,0.04020000000000001
144,5548.0,BU04060409,0.428,129.6,2,True,1,0.042800000000000005
143,5556.0,BU04060817,0.426,128.70000000000002,2,True,1,0.0426
132,5537.0,BU04060002,0.404,118.8,2,True,1,0.040400000000000005
132,5549.0,BU04060410,0.404,118.8,2,True,1,0.040400000000000005
130,5556.0,BU04060817,0.4,117.0,2,True,1,0.04000000000000001
177,5536.0,BU04060001,0.494,159.3,2,True,1,0.0494
161,5548.0,BU04060409,0.46199999999999997,144.9,2,True,1,0.0462
125,5537.0,BU04060002,0.39,112.5,2,True,1,0.03900000000000001
132,5536.0,BU04060001,0.404,118.8,2,True,1,0.040400000000000005
181,5548.0,BU04060409,0.502,162.9,2,True,1,0.0502
224,5536.0,BU04060001,0.5880000000000001,201.6,2,True,1,0.05880000000000001
156,5548.0,BU04060409,0.45199999999999996,140.4,2,True,1,0.0452
143,5556.0,BU04060817,0.426,128.70000000000002,2,True,1,0.0426
140,5536.0,BU04060001,0.42,126.0,2,True,1,0.042
126,5537.0,BU04060002,0.392,113.4,2,True,1,0.039200000000000006
161,5556.0,BU04060817,0.46199999999999997,144.9,2,True,1,0.0462
193,5548.0,BU04060409,0.526,173.70000000000002,2,True,1,0.05260000000000001
143,5556.0,BU04060817,0.426,128.70000000000002,2,True,1,0.0426
147,5538.0,BU04060103,0.434,132.3,2,True,1,0.0434
152,5540.0,BU04060205,0.444,136.8,2,True,1,0.0444
145,5556.0,BU04060817,0.43,130.5,2,True,1,0.043000000000000003
333,5536.0,BU04060001,0.806,299.7,2,True,1,0.0806
174,5549.0,BU04060410,0.488,156.6,2,True,1,0.0488
259,5536.0,BU04060001,0.6579999999999999,233.1,2,True,1,0.0658
127,5556.0,BU04060817,0.394,114.3,2,True,1,0.039400000000000004
267,5549.0,BU04060410,0.6739999999999999,240.3,2,True,1,0.0674
166,5549.0,BU04060410,0.472,149.4,2,True,1,0.0472
187,5539.0,BU04060204,0.514,168.3,2,True,1,0.0514
212,5549.0,BU04060410,0.5640000000000001,190.8,2,True,1,0.056400000000000006
134,5556.0,BU04060817,0.408,120.60000000000001,2,True,1,0.0408
127,5556.0,BU04060817,0.394,114.3,2,True,1,0.039400000000000004
124,5553.0,BU04060614,0.388,111.60000000000001,2,True,1,0.0388
127,5556.0,BU04060817,0.394,114.3,2,True,1,0.039400000000000004
162,5536.0,BU04060001,0.46399999999999997,145.8,2,True,1,0.0464
143,5556.0,BU04060817,0.426,128.70000000000002,2,True,1,0.0426
142,5538.0,BU04060103,0.424,127.8,2,True,1,0.0424
263,5538.0,BU04060103,0.6659999999999999,236.70000000000002,2,True,1,0.06659999999999999
143,5556.0,BU04060817,0.426,128.70000000000002,2,True,1,0.0426
212,5536.0,BU04060001,0.5640000000000001,190.8,2,True,1,0.056400000000000006
184,5557.0,BU04060818,0.508,165.6,2,True,1,0.050800000000000005
127,5556.0,BU04060817,0.394,114.3,2,True,1,0.039400000000000004
132,5536.0,BU04060001,0.404,118.8,2,True,1,0.040400000000000005
178,5557.0,BU04060818,0.496,160.20000000000002,2,True,1,0.049600000000000005
123,5536.0,BU04060001,0.386,110.7,2,True,1,0.0386
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
221,5548.0,BU04060409,0.5820000000000001,198.9,2,True,1,0.05820000000000001
169,5557.0,BU04060818,0.478,152.1,2,True,1,0.0478
127,5556.0,BU04060817,0.394,114.3,2,True,1,0.039400000000000004
257,5548.0,BU04060409,0.6539999999999999,231.3,2,True,1,0.0654
215,5549.0,BU04060410,0.5700000000000001,193.5,2,True,1,0.05700000000000001
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
167,5557.0,BU04060818,0.474,150.3,2,True,1,0.0474
148,5556.0,BU04060817,0.436,133.20000000000002,2,True,1,0.0436
142,5538.0,BU04060103,0.424,127.8,2,True,1,0.0424
187,5557.0,BU04060818,0.514,168.3,2,True,1,0.0514
127,5556.0,BU04060817,0.394,114.3,2,True,1,0.039400000000000004
143,5556.0,BU04060817,0.426,128.70000000000002,2,True,1,0.0426
1130,5538.0,BU04060103,0.9,1017.0,2,True,1,0.09000000000000001
156,5557.0,BU04060818,0.45199999999999996,140.4,2,True,1,0.0452
150,5538.0,BU04060103,0.44,135.0,2,True,1,0.044000000000000004
123,5548.0,BU04060409,0.386,110.7,2,True,1,0.0386
160,5556.0,BU04060817,0.45999999999999996,144.0,2,True,1,0.046
375,5536.0,BU04060001,0.8899999999999999,337.5,2,True,1,0.089
132,5555.0,BU04060716,0.404,118.8,2,True,1,0.040400000000000005
127,5556.0,BU04060817,0.394,114.3,2,True,1,0.039400000000000004
252,5549.0,BU04060410,0.644,226.8,2,True,1,0.0644
267,5536.0,BU04060001,0.6739999999999999,240.3,2,True,1,0.0674
197,5557.0,BU04060818,0.534,177.3,2,True,1,0.0534
157,5556.0,BU04060817,0.45399999999999996,141.3,2,True,1,0.045399999999999996
191,5536.0,BU04060001,0.522,171.9,2,True,1,0.0522
282,5536.0,BU04060001,0.704,253.8,2,True,1,0.0704
127,5556.0,BU04060817,0.394,114.3,2,True,1,0.039400000000000004
147,5548.0,BU04060409,0.434,132.3,2,True,1,0.0434
130,5556.0,BU04060817,0.4,117.0,2,True,1,0.04000000000000001
154,5557.0,BU04060818,0.44799999999999995,138.6,2,True,1,0.0448
157,5556.0,BU04060817,0.45399999999999996,141.3,2,True,1,0.045399999999999996
120,5558.0,BU04060919,0.38,108.0,2,True,1,0.038000000000000006
120,5536.0,BU04060001,0.38,108.0,2,True,1,0.038000000000000006
140,5556.0,BU04060817,0.42,126.0,2,True,1,0.042
126,5537.0,BU04060002,0.392,113.4,2,True,1,0.039200000000000006
126,5549.0,BU04060410,0.392,113.4,2,True,1,0.039200000000000006
129,5558.0,BU04060919,0.398,116.10000000000001,2,True,1,0.0398
153,5536.0,BU04060001,0.44599999999999995,137.70000000000002,2,True,1,0.0446
145,5556.0,BU04060817,0.43,130.5,2,True,1,0.043000000000000003
177,5557.0,BU04060818,0.494,159.3,2,True,1,0.0494
122,5558.0,BU04060919,0.384,109.8,2,True,1,0.038400000000000004
151,5554.0,BU04060615,0.442,135.9,2,True,1,0.0442
1445,5558.0,BU04060919,0.9,1300.5,2,True,1,0.09000000000000001
145,5556.0,BU04060817,0.43,130.5,2,True,1,0.043000000000000003
156,5554.0,BU04060615,0.45199999999999996,140.4,2,True,1,0.0452
122,5558.0,BU04060919,0.384,109.8,2,True,1,0.038400000000000004
123,5553.0,BU04060614,0.386,110.7,2,True,1,0.0386
